IDALU,SEXO,ESTUDIMARE,ESTUDIPARE,GUARDERIA,REPITE,TESTUDIO,AYUDAPADRES,SINAYUDA,MARGINADO,SOCIABLE,INTEGRADO,INCOMODO,SOLO,ACOSADO,ISEC,MediaLengua,MediaMates,mediaFisica,MediaSYC,CAEBIEN
21231,2,8,8,3,1,5,1,0,1,4,4,1,1,1,-0.19783,634.0631256,494.521859,544.3806512,485.8620432,1
28751,2,1,1,2,1,2,0,1,1,3,3,2,2,1,1.47958,465.5560384,586.5164456,385.3984698,455.0377606,1
24929,2,3,3,3,1,4,1,0,1,3,3,1,1,1,-0.0207,515.1009982,447.6817664,477.90983,486.9308564,1
4587,2,6,3,3,1,3,1,0,1,3,3,2,2,1,-0.1179,454.1542358,516.19886,465.7663622,517.5764974,1
1338,1,6,9,3,0,2,0,0,2,2,3,2,2,2,-0.37264,535.000877,523.3541016,459.3765136,627.4995814,1
23835,1,6,6,3,1,4,1,0,1,3,3,1,1,2,-0.77528,501.1335132,494.299347,575.0271738,590.7949,1
12975,2,6,7,3,0,2,1,0,1,4,4,1,1,1,-0.42471,,583.6789962,,491.560078,1
9212,2,6,6,3,1,3,0,0,1,3,3,1,1,1,0.22102,417.9180888,,483.1983078,385.7911066,1
24434,1,9,9,3,1,1,0,1,1,4,4,1,1,1,-0.34752,463.3879288,520.0620816,387.6557532,479.770556,1
12741,2,6,6,4,0,3,1,0,1,3,4,1,1,1,-0.11676,465.5403982,423.3894802,482.961378,466.3457276,1
14482,2,8,8,3,0,1,1,0,1,4,4,1,1,1,0.17681,425.0468916,477.473647,546.7068392,450.6347382,1
20119,2,8,8,3,0,4,0,0,2,1,2,2,3,2,-0.02333,481.1058678,,408.7575054,,0
19170,1,6,6,2,1,2,1,0,1,4,4,1,1,1,-1.51819,445.8864684,523.6511406,587.9248958,579.6730736,1
25987,2,4,6,1,0,4,0,0,1,4,4,1,1,1,0.03136,539.0536702,549.614707,622.7978416,644.0894034,1
20378,2,6,6,3,0,2,0,0,1,4,4,1,1,1,-0.85968,423.6565994,452.6149888,453.6525498,352.6555066,1
3965,1,8,8,4,0,2,0,1,3,3,2,2,1,1,-2.28105,334.7780768,344.3757486,339.2670356,378.6489294,1
6389,1,8,8,4,0,2,0,0,1,4,4,1,1,1,-1.53278,,,387.4930152,384.7480796,1
11723,2,6,6,3,0,2,1,0,1,3,3,1,1,1,-0.78357,407.1406944,439.8488372,529.266946,496.783729,1
22536,1,8,8,2,0,4,0,0,1,3,4,1,1,1,-1.16441,361.9332112,400.1053354,469.1636936,381.1822722,1
9447,2,1,1,3,1,3,0,1,3,3,2,4,4,1,0.51861,564.2685664,509.3760624,597.5419964,658.8000522,0
1318,1,4,4,3,1,3,1,0,1,3,4,1,1,3,0.63781,372.3476376,539.9820198,446.5532778,571.2539048,1
17658,1,7,8,3,1,3,0,1,1,4,4,1,1,1,-2.13877,428.5812768,544.5929562,481.825111,500.5659694,1
1445,1,6,7,1,1,3,0,0,2,2,3,3,3,2,-0.37264,510.7362866,503.1807894,537.5103604,610.4873032,0
17297,1,7,7,1,1,3,1,0,2,3,3,2,2,2,-0.47037,466.3907464,508.9306352,486.6298236,551.3684958,1
8434,2,4,8,3,1,2,0,0,1,4,4,3,1,1,-0.37127,452.7799194,559.3432584,477.896083,509.589742,1
18868,1,6,4,2,0,5,0,0,1,4,4,1,1,1,-0.7822,412.218904,407.1118994,232.7640948,397.9502162,1
7717,1,3,1,2,0,1,1,1,2,3,3,2,2,2,0.46655,,495.7611556,547.7727492,585.761184,1
26932,1,8,8,3,1,2,0,0,1,4,4,1,2,1,-1.19575,485.1891654,523.0796758,469.7099562,548.1841804,1
23109,1,5,6,3,1,4,1,0,1,4,4,1,1,1,0.56466,708.9771822,681.0598066,573.5317534,591.2158052,1
13949,2,8,8,2,0,1,0,0,1,4,3,3,1,1,0.36822,406.9279012,417.4789746,441.4335982,410.3665866,0
27408,1,6,6,1,0,1,0,1,1,4,3,1,1,1,-0.52769,332.3779284,407.49707,403.6689518,334.6032864,1
23987,2,3,9,3,1,4,0,0,1,2,3,1,1,1,0.22689,522.1921406,587.1191992,656.0114708,590.379508,1
7456,2,7,7,3,0,3,1,0,1,4,3,1,1,1,-1.06403,294.6714546,524.919923,313.0270688,280.0421562,1
2744,1,4,6,1,1,2,1,0,1,4,4,1,1,1,-0.0207,588.5002804,512.0250444,532.244023,491.5572932,1
7128,2,6,6,3,1,2,1,0,1,3,3,1,1,1,-0.433,578.5948274,662.9984372,683.3475324,615.1025204,1
15359,1,1,4,1,1,3,1,0,2,3,3,1,2,1,1.12506,599.0736636,575.9950716,603.2737908,599.386479,1
180,2,8,8,3,1,2,0,1,1,3,4,1,1,1,-0.59837,577.2421436,644.4385228,576.9422562,447.4817496,1
8633,1,7,7,3,1,2,0,1,1,4,4,1,1,1,-1.46666,435.075345,373.9750952,461.9227382,499.1029396,1
1810,1,2,1,1,1,3,1,0,1,1,3,2,1,1,1.47958,508.6098704,598.6867362,483.1420588,564.550544,1
10525,1,4,1,3,1,4,0,1,2,3,3,3,3,3,1.47958,514.9008202,512.5754734,493.930074,504.1509208,1
19531,1,4,4,2,1,5,1,0,1,4,4,1,1,1,0.73644,656.1196444,603.7919194,,564.3306418,1
3941,1,8,8,3,0,1,0,0,4,4,3,1,3,2,-2.61752,352.2924898,,309.4520008,,1
19806,1,7,8,2,1,4,1,0,1,4,4,1,1,1,-1.06403,534.745431,547.4254572,499.2674216,555.526484,1
3786,1,7,6,3,0,3,0,0,3,3,3,2,2,1,-1.18621,323.309703,554.5146908,413.773311,417.6866462,1
5798,1,6,6,2,0,2,1,0,2,3,3,2,1,3,-1.18621,497.8359116,614.8674564,499.4834838,564.144362,0
19426,1,3,5,6,1,3,0,1,3,2,2,2,3,2,-0.37957,430.611076,540.6659004,499.6750174,551.5631974,0
25008,1,8,7,1,0,3,0,0,2,4,3,3,1,1,-1.06403,477.7129874,570.0216788,456.8448096,518.8128922,1
1474,1,3,6,1,1,2,0,0,1,4,4,1,1,1,0.62502,584.9391606,521.2950128,509.531272,573.7961178,1
15422,2,8,8,3,0,1,0,0,2,3,3,1,2,2,-1.02147,352.2580542,578.5374434,389.2843984,451.4602752,0
19553,2,4,8,4,1,4,1,0,1,3,3,1,1,1,-1.04338,557.37876,630.299356,609.2309406,638.422765,1
5607,1,5,7,4,0,2,0,0,1,3,3,1,1,1,-1.52512,517.8540646,459.3372938,498.8163176,437.8440798,1
19225,1,8,6,3,1,3,1,0,1,3,3,1,1,1,-0.77528,581.9439196,511.260952,484.1270034,516.3310336,1
5125,1,6,6,3,1,5,1,0,1,2,1,2,2,1,-1.44739,513.3620682,479.3696266,514.862969,512.7141398,1
8268,2,8,8,3,1,3,0,1,1,3,3,1,1,1,0.23054,605.5633634,512.8868152,504.30696,378.2212562,1
19318,1,6,7,5,0,2,1,0,1,3,3,1,1,1,-1.51819,516.6504072,443.1163592,502.2744178,526.3689586,1
9126,2,9,9,1,1,5,1,0,2,4,4,4,2,4,-0.55918,325.0911036,428.579622,393.4070852,450.4105044,1
721,2,3,4,1,1,1,0,1,1,4,3,1,1,1,0.62502,561.7182022,691.5459112,680.4917226,583.2442856,1
28676,2,7,7,4,0,3,1,0,1,3,4,1,2,1,-1.87759,400.826014,403.5549486,463.7325874,464.4759112,1
21474,1,6,6,2,1,2,0,1,1,3,4,1,1,1,-1.92912,605.5670582,519.9983756,541.653992,634.6595944,1
5589,1,8,8,3,0,3,1,0,1,3,3,1,1,1,0.69766,345.8280142,,348.0326848,,1
2115,2,4,4,5,0,2,0,0,1,4,4,1,1,1,-0.7822,334.1501726,365.3916804,398.0009664,337.1106534,1
17240,2,2,6,1,0,3,1,0,1,4,4,1,1,1,-0.29495,534.9684548,433.6032378,627.1217998,610.4990914,1
26474,1,1,2,2,1,5,1,0,1,3,3,2,2,1,1.12506,556.9174056,607.0713894,570.0962224,547.5765186,1
10464,1,6,6,4,0,4,1,0,1,2,3,2,2,2,-1.51819,293.7147846,,264.7921542,378.2273952,1
657,2,9,2,2,1,3,1,0,1,3,4,1,1,1,0.76449,568.241297,504.7922296,565.7301802,619.9445114,1
9705,2,2,5,1,0,3,1,0,2,3,3,1,1,1,-0.62694,556.6050348,,525.0846502,,1
29049,1,2,1,3,1,4,1,0,1,3,4,2,1,1,1.47958,639.8622942,693.2856782,586.2881164,634.2350352,1
698,1,1,7,3,1,4,1,0,1,3,3,2,1,2,-1.29905,341.304591,432.1551498,391.1237586,329.5397788,1
16249,1,6,6,4,1,2,1,0,1,4,3,1,1,1,-0.77528,490.7335158,460.8248722,471.9873114,460.6937836,1
21337,2,6,7,3,0,2,0,0,1,3,3,2,2,1,-1.51819,381.5994442,507.253042,420.4472114,405.5013942,1
13122,1,6,6,3,0,3,0,1,1,3,3,1,1,1,-1.18621,430.1756608,494.7687872,449.440033,486.9271258,1
8416,2,1,1,2,1,2,0,0,1,4,4,1,1,1,1.46284,583.70168,637.6014758,631.6815044,566.6636542,1
14587,2,4,8,3,1,3,1,0,1,3,3,1,1,1,0.38193,481.069796,486.0089814,448.3922408,545.2687994,1
21569,2,2,4,2,1,5,0,0,1,3,3,3,1,1,1.46284,493.0796342,554.7024378,573.6918516,486.6972054,0
24293,2,8,6,1,1,3,1,0,2,3,3,2,1,2,-0.42471,483.0819592,424.4926354,610.7838066,484.612809,1
19064,2,1,1,2,1,3,0,1,1,3,3,1,1,1,0.71414,606.1767368,607.6236998,672.2599586,587.015879,1
13013,1,6,4,3,1,4,0,0,1,3,3,2,2,2,-0.37127,583.8069482,474.2297096,548.0179476,479.3823362,1
25519,2,8,8,1,1,3,0,0,1,3,4,2,1,2,-1.48257,530.446948,521.7397886,494.6256642,482.933295,1
3665,1,6,7,3,0,1,0,0,1,4,4,1,1,1,-1.18621,442.5926724,468.6904434,461.872704,446.4185522,1
4138,1,9,6,1,0,3,0,1,1,3,4,1,1,1,-0.83564,406.325003,388.5764538,468.7835574,452.7207158,1
14220,1,6,3,3,1,3,1,0,1,3,3,1,1,1,0.99233,615.6717842,568.9622748,572.2924466,518.6038198,1
6680,2,2,1,1,1,3,1,0,1,3,4,2,1,2,1.22369,624.8099982,521.355105,572.9852428,585.9437586,1
4733,1,7,1,2,1,3,0,1,1,4,4,1,1,1,1.22369,528.8534822,454.2322696,408.9830092,434.4490394,1
23189,2,4,5,2,0,1,0,1,1,4,4,1,1,9,-0.22855,530.262061,592.8452406,455.899707,413.6783914,1
23776,2,2,4,2,1,5,0,1,1,2,3,1,1,1,0.45825,556.5974388,653.5903682,604.2236926,612.59635,1
17356,1,4,1,1,1,3,0,1,1,4,4,1,1,1,0.86918,637.444752,521.2188222,557.4721028,545.2775784,1
4574,2,3,7,3,1,3,1,0,2,3,3,2,1,1,-0.38357,505.6759828,658.4511442,666.9207846,587.005811,1
1214,2,4,4,2,0,3,1,1,1,4,4,1,1,1,-0.37957,424.7862526,514.5377284,527.4318968,438.6608114,1
26845,1,5,4,3,1,4,1,0,1,4,4,1,2,1,0.28724,452.3654442,570.831356,503.8206798,541.0707404,1
1843,1,4,7,3,1,5,1,0,1,4,4,1,1,1,0.73644,475.776814,507.7554518,570.143211,552.1823668,1
2341,1,6,6,2,1,3,1,0,1,3,4,1,1,1,-1.11556,626.9834654,651.7432078,544.6344978,613.833579,1
26169,2,1,1,3,1,2,0,1,2,3,3,2,2,2,1.81735,659.6736656,484.1312664,578.351538,614.949464,1
22658,2,5,5,3,0,2,1,0,4,1,1,4,4,3,-0.37127,441.327167,545.3610368,487.0930016,454.1927994,0
9493,2,8,8,1,1,3,0,1,1,4,2,2,1,1,-0.7573,454.9231626,434.2072576,559.9704162,485.8536312,1
29005,2,1,1,3,1,4,0,0,1,4,4,1,1,1,1.81735,716.8239484,502.316873,507.054508,657.918074,1
11103,1,1,2,3,1,3,1,0,1,2,2,2,1,1,0.41013,521.7725332,428.219293,508.5976018,491.9607136,0
9646,2,2,2,3,1,1,0,1,1,4,3,1,1,2,1.22369,609.7331648,570.511373,650.2365906,673.2454434,1
4354,1,1,1,2,1,3,1,0,1,3,4,1,1,1,1.47958,680.9077722,510.609766,617.7947746,595.2100204,1
17108,1,4,4,1,1,4,0,0,1,3,3,1,9,1,-0.0207,569.5871748,516.9131682,513.4500704,624.160982,0
4100,1,8,8,4,1,2,0,1,3,2,3,2,3,2,-1.25767,530.0685132,476.7516284,456.1771828,482.9290436,0
8192,1,7,8,4,1,2,0,1,4,1,2,4,2,2,-1.96199,480.2883362,539.3907114,542.1137638,460.69476,0
25493,1,7,7,2,0,2,0,1,9,2,2,2,1,3,-2.47525,,397.7246522,,348.0144462,0
23885,1,7,7,3,0,2,1,0,1,3,3,2,1,2,-1.47496,441.3104548,476.3934294,544.1712736,602.3182526,1
24817,1,6,6,2,1,4,1,0,1,4,4,1,1,1,-0.17712,522.3352898,510.9660762,552.8498396,454.6415056,1
23954,1,9,9,3,1,4,0,0,1,3,4,1,1,1,-1.55985,425.6656772,412.8009826,402.0715352,354.9503122,1
9962,1,4,4,9,1,3,1,0,1,3,4,1,1,1,0.63487,697.019638,651.8964956,612.197471,538.512547,0
8717,1,1,1,1,1,2,1,0,1,3,4,1,1,1,1.06865,645.1013248,470.816207,704.3683574,624.1371434,1
772,2,6,6,1,1,2,0,1,1,3,4,1,1,1,-1.78386,513.3555134,520.9495966,599.4106006,520.3222898,1
26405,1,1,9,3,1,2,0,0,1,3,1,2,1,1,0.77449,464.1937246,406.3262868,313.6344686,321.5831034,1
54,1,6,6,1,1,4,0,1,1,4,4,1,1,1,0.33244,510.7909248,531.0749818,422.672715,393.7375642,1
18763,1,8,8,2,1,3,1,1,2,3,3,1,1,1,1.12225,576.652746,601.4610754,583.3446026,491.5511208,1
7002,2,4,8,3,1,3,1,0,2,3,3,2,2,2,-0.79001,495.689102,485.2586164,518.999569,336.6871794,1
5135,1,8,8,3,0,3,0,0,1,4,4,1,1,1,-1.47337,486.3892002,428.5845784,428.9208748,434.0507,1
27626,1,8,8,1,0,1,1,0,1,1,2,3,4,2,-0.28815,444.0797186,490.057879,438.5987008,489.8606956,1
2194,2,2,1,2,1,2,0,1,2,4,4,2,2,2,0.81276,715.1547298,627.4101524,685.9680272,658.7333266,1
24959,2,6,4,1,1,3,1,0,2,3,4,1,3,3,-0.37127,404.393857,465.933973,406.1580162,477.89067,1
22256,2,2,2,1,1,3,1,0,1,4,3,3,1,1,1.40642,509.4018488,484.6123358,524.6499088,524.2756552,1
2962,2,8,8,3,0,3,0,0,1,3,3,2,1,1,0.60138,373.4880814,492.9721464,502.8840964,481.4730492,1
26883,1,6,8,3,1,2,0,1,1,4,4,1,1,1,-1.18621,590.8172496,565.05471,606.0767212,588.5203536,1
3829,2,1,1,2,1,4,1,0,2,1,2,3,3,1,1.47958,588.1034548,491.9828404,566.6412998,714.9821204,1
3969,2,6,6,2,1,2,0,1,1,2,3,2,2,2,-1.18621,412.0131808,488.6140186,521.9283034,585.322826,1
19570,1,4,1,1,1,2,1,0,1,4,4,2,1,1,1.47958,535.5094902,485.578571,472.3623022,580.4991646,1
8771,1,6,5,1,1,4,1,0,1,3,3,2,1,1,-0.37957,443.945347,642.6653194,670.4408506,603.6096536,1
2813,1,7,7,1,0,2,0,1,1,4,4,1,1,1,-1.46666,490.1300714,458.935034,511.8111612,505.606805,1
12459,1,3,1,1,1,4,1,0,1,3,3,2,1,1,1.40642,655.3093682,544.6752814,606.9544844,570.0209056,1
7762,2,1,2,3,1,3,0,0,1,3,3,2,2,2,0.86918,607.7644838,629.1842082,642.0479526,522.6052032,1
4859,2,4,3,3,1,4,1,0,1,4,4,1,1,1,1.3301,588.6200584,584.6175792,683.2440042,588.059171,1
11000,1,8,8,2,1,3,1,0,1,4,3,1,1,1,0.51835,426.6428978,524.906819,501.7809998,570.866337,1
17438,2,6,8,4,1,2,0,1,2,3,3,2,1,1,-2.52678,461.8297026,510.0599218,524.92664,321.1574424,1
12689,1,2,1,5,1,3,1,0,2,2,3,3,2,1,1.22369,579.810838,541.4763522,542.9930296,637.1408068,0
25366,2,4,8,3,1,4,0,1,2,2,2,2,2,2,0.28724,600.2971906,469.7811872,708.4717286,595.3827132,0
16502,1,5,2,2,1,2,1,0,1,3,4,1,1,2,0.86918,449.024002,493.3527672,490.7164996,448.5184642,1
14767,1,5,5,4,1,3,1,0,1,3,3,2,1,2,0.33381,,397.3188492,447.4602634,517.1333132,0
5664,2,7,7,3,1,2,1,0,1,3,3,2,2,2,-1.06403,513.390079,575.4612588,559.5217686,509.7738332,1
7610,1,7,7,3,1,4,0,1,1,3,3,2,2,1,-1.87759,641.8186256,525.945338,519.8638058,585.1189356,1
18619,1,7,8,3,1,3,0,1,1,4,4,1,1,1,-1.55106,473.3254488,329.1314176,576.9658682,528.4915592,1
6560,2,4,4,2,1,5,0,1,3,4,3,1,1,1,0.21409,307.1936608,478.4125872,338.2537758,300.1853002,1
10931,1,4,1,3,1,4,1,0,1,3,3,1,1,1,1.47958,530.2703856,542.9478662,542.3542004,596.4560556,1
13905,1,7,7,5,1,2,0,1,2,3,2,1,1,2,-1.87759,455.7231844,475.7665212,449.0692324,446.429227,1
24985,1,7,7,3,0,3,0,0,1,3,3,1,1,1,-1.47496,451.9395144,474.0286582,469.4330548,463.4350276,1
12890,2,6,3,3,1,3,0,1,1,3,3,1,1,1,-0.37127,645.2913592,695.2148244,675.6737794,674.6929638,1
9153,1,6,6,1,0,3,1,1,3,2,2,3,3,3,0.22102,481.4755778,492.6715556,493.2844994,486.7186912,1
13874,2,6,7,3,1,3,0,1,2,3,3,1,2,2,-0.5219,449.797688,470.1676822,479.4654892,430.9028328,1
3691,1,7,2,3,1,5,0,1,2,3,2,3,2,2,1.81735,604.7592806,532.2710092,553.9630842,555.3368922,0
3872,2,6,6,3,0,3,0,0,2,3,3,2,2,2,-1.52649,473.2184142,473.2957458,473.362672,529.0805678,1
33,1,6,7,3,1,4,1,0,1,3,3,1,1,1,0.23381,531.2322496,412.4091076,484.5894804,557.8712464,1
3055,1,7,7,3,0,4,1,0,1,4,4,1,1,1,-1.87759,263.1783252,309.6206482,335.6009214,364.8252524,1
18031,2,6,6,2,1,3,0,0,1,3,4,1,1,1,-2.1903,348.371682,397.5250388,369.0655014,327.031196,1
28521,1,2,3,1,1,4,0,1,1,3,4,1,1,1,1.40642,527.1228148,546.8186268,429.355739,644.49073,1
16622,2,4,9,5,0,3,0,0,1,3,3,1,1,1,0.22689,636.0544312,516.196965,565.5015274,269.7805898,1
14021,1,2,1,2,1,3,1,0,1,4,4,1,1,1,1.81735,582.5351258,548.633111,548.9316454,569.7856066,1
6814,2,6,6,3,1,4,0,0,1,4,4,1,1,1,-0.78357,370.8169574,243.8276654,369.5149362,319.6928556,1
4769,1,8,8,1,1,3,1,0,1,3,3,1,1,1,-0.18091,524.3787802,562.9318208,534.7288488,514.1846226,1
21902,1,6,6,2,1,5,1,0,2,4,3,2,2,2,-0.18991,498.7650072,482.097659,423.8700012,460.2972786,1
25839,2,4,6,4,0,2,0,1,1,4,3,2,2,1,-0.37127,555.6108054,566.665842,512.2702384,565.8043772,0
4477,2,7,7,2,0,3,0,1,2,4,4,1,1,1,-1.87759,359.3727162,397.124268,403.4234754,320.1199134,0
21795,2,8,8,3,1,1,0,1,2,3,3,1,1,1,-0.04716,550.6956096,682.3486488,,460.4686074,1
23861,1,6,7,3,1,3,0,0,1,3,4,1,1,1,-1.18621,558.9225106,513.4594876,566.5940674,715.8704618,1
29124,2,1,1,3,1,4,1,0,1,3,3,1,1,1,1.12506,586.490389,608.919248,568.9052304,597.2852556,1
26635,1,8,8,2,1,1,0,0,1,3,3,1,1,9,-0.64949,510.5892348,598.155722,517.1214686,497.8354224,1
16411,1,4,4,3,1,5,0,0,1,4,4,1,1,1,-0.37127,387.6682798,473.785145,422.648846,332.725968,1
17424,1,7,7,3,0,2,0,1,1,3,2,2,1,2,-0.1198,357.4331434,489.1035206,374.082121,376.3508286,0
16970,1,7,7,3,0,2,0,0,1,4,4,1,2,1,-1.73614,495.795759,507.4887908,528.5630262,460.6945164,1
13893,1,6,7,6,1,5,0,1,1,4,4,1,1,1,-0.11676,,507.3922552,,364.8001516,1
21651,2,8,6,2,1,3,0,1,2,3,4,1,1,1,-0.11676,581.16004,612.2699512,639.2325642,579.2492342,1
2751,1,4,4,2,1,2,1,0,1,3,4,1,1,1,0.28724,641.1414778,513.8432636,479.3252512,517.8002862,1
12120,2,4,4,2,1,2,0,0,1,3,4,1,1,1,0.38193,452.5693622,495.7920518,518.121018,489.8653878,1
3484,2,1,1,2,1,3,0,1,1,3,3,1,1,1,1.47958,636.9212352,742.1453688,624.6102652,560.9905828,1
28103,2,8,8,3,1,2,1,0,1,3,4,1,1,1,0.34919,662.2699216,543.0597502,594.3641846,500.1428298,1
9692,2,2,2,2,1,3,0,1,1,3,4,1,1,1,1.46284,626.0447808,593.2785736,643.4827298,600.6434904,1
18566,1,1,1,3,1,3,1,0,1,4,4,1,1,1,1.06865,541.655989,461.5380082,471.9418258,389.7851438,1
13693,2,8,8,1,1,3,1,0,1,3,3,1,1,1,0.54318,572.4697986,613.3055968,552.581665,640.5112376,1
10997,1,6,5,2,1,3,0,1,1,4,4,1,1,1,-0.1179,656.5013316,648.9190338,630.3604062,576.2787496,1
24977,1,8,8,1,1,4,0,0,1,3,3,1,1,1,0.21473,416.1613286,548.3687558,473.936954,519.4500792,1
173,2,1,2,3,1,1,0,1,1,4,4,4,1,1,1.81735,509.9548618,549.6902144,514.8562598,472.8651542,1
2202,2,6,6,3,1,3,1,0,2,2,3,2,2,1,0.50803,493.0900926,529.7049024,573.4939122,525.5448454,1
9507,1,6,1,3,0,2,0,1,1,4,4,1,1,1,0.82106,549.1123964,398.3164366,449.7116922,432.5819156,1
1253,1,8,8,3,1,3,0,0,1,3,4,1,1,9,0.74999,539.266894,536.0571652,,423.9719388,1
13210,1,4,4,3,1,2,0,1,1,3,3,1,1,1,-0.7822,588.4196624,426.3405894,517.8721934,510.625648,1
20909,2,6,9,3,0,2,1,0,1,4,4,1,1,1,-0.77528,380.2037476,467.5370326,421.543304,406.5424388,1
10446,1,7,7,3,0,2,1,0,1,3,4,1,1,1,-1.47496,,,467.1172996,,1
28843,1,6,6,2,0,3,0,1,1,3,3,1,1,1,-0.42471,527.4980732,536.013016,528.3966118,353.9145158,1
8437,2,6,6,1,1,2,0,0,1,4,4,1,1,1,-0.02207,416.5581396,546.0415804,436.2446186,491.7538466,1
23706,1,3,5,2,1,3,1,0,1,3,4,1,2,1,0.38193,581.9517958,576.7790588,555.1486854,582.8220394,1
9155,1,6,3,1,1,3,0,0,1,4,4,1,1,1,1.3301,516.6543662,410.0377756,416.2773516,529.7174984,1
18015,1,6,4,3,0,1,0,1,1,4,4,1,1,1,0.28724,553.9122148,408.7587064,526.11001,403.613921,1
22691,2,8,8,3,0,3,0,1,1,4,4,1,1,1,-0.34612,364.643954,497.5093398,358.2705944,492.1673238,1
9198,2,4,6,4,0,2,0,0,2,3,3,3,2,3,0.03136,414.826121,408.7297582,444.0324002,458.1795422,1
14675,2,3,2,1,1,3,0,1,2,3,2,2,3,1,0.36356,497.3748058,557.5126018,565.7257522,503.720817,1
21906,2,6,6,1,1,3,1,0,1,4,4,1,1,1,-1.52649,572.096714,524.9698472,515.9617602,582.3896262,1
2628,2,6,6,1,1,3,0,1,4,2,2,3,4,4,-0.11676,501.7635954,571.6707314,528.5729132,474.3378388,0
9926,1,2,1,3,1,5,1,0,2,3,3,2,2,1,0.41013,628.120357,521.9421536,563.4388638,637.546095,1
19943,2,4,6,3,1,3,0,1,1,3,3,1,2,2,-0.37127,653.9510366,533.2273266,515.4419864,706.4026156,1
17595,2,4,3,4,0,3,1,0,1,3,3,3,2,2,-0.98026,278.5391176,415.4842566,465.3362432,503.9055412,1
22778,2,8,8,1,0,3,1,0,9,3,3,9,9,9,-0.04036,636.1940394,471.4439638,591.0911392,429.213995,1
7851,2,8,8,3,1,1,0,1,1,3,4,1,1,1,-0.87662,483.2684166,612.7092082,548.0479216,461.9515454,1
916,1,6,6,3,1,2,1,0,1,4,4,1,1,1,0.22102,620.3223348,577.0512906,555.6021112,519.0563278,1
24021,2,6,6,1,1,3,0,0,1,3,3,1,1,2,-1.52649,594.7390848,577.841925,575.9861894,586.370182,1
6273,2,9,9,2,1,4,0,1,1,3,3,1,1,1,0.68211,488.5757938,465.7087318,501.3079458,551.1643334,1
3977,9,6,3,3,0,3,0,0,1,4,4,1,1,1,0.03136,430.357201,533.198101,448.0730838,359.9842762,1
26795,2,8,8,3,1,3,0,0,3,3,3,3,3,3,-0.03358,478.5355262,484.2309218,447.6969814,393.562361,1
8211,2,2,8,3,0,2,1,0,2,3,1,2,3,3,-0.22431,373.6733774,470.6838744,355.1511758,316.5763496,0
5538,1,5,6,3,1,3,0,1,1,4,4,1,1,1,-0.29018,605.918302,599.7754406,596.613522,595.198123,1
27268,2,1,1,9,1,2,0,0,4,2,1,4,2,3,1.81735,541.8870058,684.5886994,694.1084428,494.2713286,1
13181,1,4,3,1,1,3,1,0,1,3,3,2,1,2,0.03136,683.6101264,473.7359708,537.5565712,579.8833888,1
27694,1,6,4,1,1,3,0,0,1,3,3,1,1,1,0.03136,547.7794108,433.2642128,495.1116228,509.5800138,1
2403,2,7,7,3,0,3,0,0,1,4,4,1,1,1,-1.46666,347.95283,470.050358,330.104877,427.762942,1
1377,2,4,5,3,1,2,0,1,1,4,4,1,1,1,0.38193,717.8321348,728.6568812,678.4108194,602.7602968,1
26856,1,8,8,3,0,3,0,0,1,3,2,2,2,1,0.37267,444.8827916,337.690565,373.1649354,448.3455786,0
21624,1,3,8,2,0,3,0,1,1,4,4,1,1,1,-0.37127,447.4274678,370.2312926,320.3392758,475.1684018,1
19016,2,8,8,3,1,2,0,0,1,4,3,2,1,1,-0.1918,469.2953912,429.1822538,448.893897,444.7599834,1
16251,1,4,4,4,1,4,0,0,1,3,3,1,1,1,-0.43163,546.7281868,585.4283916,545.8082886,471.8201426,1
8204,2,4,9,5,0,2,1,0,1,4,4,1,1,1,-0.71156,340.054592,407.559828,352.7885166,400.906839,1
24309,1,6,6,3,1,4,0,0,1,3,3,1,1,2,-0.37264,554.0540034,631.9717842,607.8825284,517.5648424,1
17964,1,8,8,1,1,4,1,0,1,3,3,1,1,1,0.06113,510.5131362,405.9218874,389.7051038,501.6425244,1
4956,1,7,1,3,0,3,0,0,1,3,2,3,2,1,-1.03787,363.5237152,451.0026114,397.971259,471.8349868,1
14652,2,1,1,3,1,2,0,1,3,1,1,3,3,2,1.46284,522.198746,645.9610134,555.4184978,432.5810054,1
3630,2,2,6,1,1,3,1,0,2,3,3,2,1,2,0.46655,596.715307,574.9377968,479.7988656,576.9390186,1
28919,2,8,6,2,1,3,0,0,1,3,4,1,1,1,-0.43506,489.1229594,441.9069698,504.5163492,431.7486308,1
2987,2,2,6,1,1,3,1,0,1,3,4,1,1,1,1.47958,598.4322298,519.0434236,533.1309062,580.109224,1
19486,1,6,3,3,1,2,1,0,1,3,3,1,1,1,-1.52512,421.8823946,361.6593532,455.0616942,453.7710808,0
100,1,6,1,3,1,4,0,0,1,4,4,1,1,1,0.36935,528.6789644,564.8006484,541.0263574,515.6464724,1
16308,2,1,2,1,1,2,1,0,2,2,3,2,2,2,1.81735,648.8687002,,621.3904864,,1
4605,2,2,2,3,1,3,1,0,1,3,3,1,1,1,1.47958,433.8641836,573.426481,543.9714492,455.0234534,1
22472,2,7,7,5,0,2,0,1,1,2,4,1,1,1,-2.13877,425.218206,444.2913402,413.9987044,432.7799002,1
11657,2,4,6,6,0,3,0,1,1,3,4,1,1,1,-1.04338,384.7334884,474.6170464,405.292681,451.2401782,1
